-0.0063104173	0.01545394	0.037899833	0.090537645	0.06697703	-0.017214688	-0.038965087	-0.07992736	-0.010014356	0.0045948764	0.008153674	-0.021060066	0.027878445	0.0122431815	0.0026568884	-0.07733401
0.06726722	-0.02571779	-0.047523364	0.082326084	0.10990827	-0.0008611221	0.005732569	-0.08122468	0.014900405	0.018663403	-0.0020987361	-0.003933795	0.049497787	0.02535875	-0.0015523649	-0.037040118
0.05299036	0.03524185	-0.053949457	0.03707039	0.072523415	-0.014630481	-0.01311715	-0.10121504	0.036309898	-0.016824666	-0.029511482	0.0204383	0.0121167945	0.084703974	-0.004217125	-0.06940413
0.04063885	-0.009300035	-0.05522805	0.092854366	0.03523078	-0.004057691	-0.020937897	-0.11710977	0.040363025	-0.06514532	-0.0039796405	0.014605213	0.03838615	0.032768052	-0.036740705	-0.05021294
0.02826477	-0.041750293	0.040757284	0.07329997	0.008164434	0.0052511455	-0.05445078	-0.069640264	-0.017201839	-0.027424293	-0.04604667	-0.01396347	0.02240112	0.0702762	-0.031401895	-0.06063038
-0.0008443575	-0.011533883	-0.016162954	0.08422506	0.038779374	-0.022393623	0.02462753	-0.075995855	0.018434703	0.012285412	0.03899152	0.059837516	-0.015838098	0.043409225	-0.06859363	-0.012763491
0.055450466	-0.028048271	0.02772372	0.035006486	0.06279681	0.058038104	0.079042464	-0.09994901	0.017819298	0.018692862	-0.0134268915	-0.0031592331	-0.006544292	0.05752187	0.028098164	-0.081861176
0.017261995	-0.07466682	-0.02669622	0.039268967	0.041288264	-0.0073895655	0.007464591	-0.10360132	-0.02189805	-0.034981545	-0.023224412	0.042573087	0.00589305	0.015445	-0.002105762	-0.014085512
0.08681496	0.042441238	-0.006435833	0.013262288	0.013530508	0.021938685	-0.08014784	-0.0817425	0.017662767	-0.02501855	0.020436125	0.009791213	0.05534292	0.03364518	-0.011410057	-0.061522353
0.06696224	-0.01505351	-0.0049458435	0.020805504	-0.024059681	-0.04436021	-0.017032042	-0.10014703	0.01885858	-0.030135548	-0.0295887	-0.0705445	-0.037732583	0.0020601903	0.029146895	-0.06523091
-0.005074011	0.021270812	0.016100377	0.08760081	0.09087904	-0.043400463	-0.0040903897	-0.07111361	0.08991971	-0.033962756	0.006081245	-0.031422313	0.006143521	0.0003115195	0.015537525	-0.028907282
0.024127532	-0.06270143	0.042779673	0.106062055	0.06984381	0.016069802	-0.03356637	-0.09103844	0.0779033	-0.0037293653	-0.03422221	0.030992437	-0.09402885	-0.0021994668	0.005558476	-0.07851863
0.029235361	-0.087742	-0.049193617	0.06494887	0.10239132	-0.0021554937	-0.06757725	-0.055367574	0.051321406	-0.056395542	0.028383574	-0.014718055	0.01708521	0.0833047	-0.006275787	-0.018729895
0.0012962568	-0.06404588	0.068983495	0.051029798	0.054460697	0.029183932	0.00070295733	-0.039771736	0.0017696577	0.037337825	0.026273696	0.0666965	-0.010712869	0.03696896	0.0043434612	-0.09038804
0.017824903	0.031103116	-0.026541458	0.05251068	0.01779599	0.008854732	0.05982932	-0.100402445	-0.05968013	-0.0177266	0.016132902	0.01898338	0.011205809	0.0258261	0.07042095	-0.09533619
-0.003380501	0.012012525	0.03633724	0.0812514	0.16499177	-0.0011365303	-0.020690573	0.07080257	0.0164954	-0.018310279	-0.05014132	0.012443542	0.08982037	0.038757294	0.0039012013	-0.036767803
-0.019926311	-0.031168684	0.022614086	0.05380517	0.1029884	-0.017660128	0.056812596	-0.021655682	0.03179706	-0.06379432	-0.0016351679	-0.0017953212	0.025307123	0.04730643	-0.048181158	-0.022001946
-0.008508595	-0.04823076	0.046498906	0.100484885	0.021732237	-0.017741598	-0.019879907	-0.037260838	0.016083427	0.016207958	-0.07062443	0.028781688	-0.038144384	0.012076264	0.020910578	-0.0012269786
-0.0029789347	-0.061493777	-0.009659319	-0.026996015	0.071005605	-0.012244181	-0.04825927	-0.038028076	0.10562755	-0.043504626	0.022382567	0.019530814	-0.09490219	0.030229587	-0.0034390849	-0.03647125
0.048745476	-0.013121023	0.0012254174	0.1602372	0.0032255726	0.09205225	-0.053209852	-0.0077860183	0.0328689	-0.07678374	-0.058404677	-0.017451279	-0.019633437	0.055819258	-0.0031649452	-0.054166313
-0.0033742578	0.054909285	0.01899102	-0.04368739	0.082023874	0.022962123	-0.035250027	-0.03785239	-0.0046693385	0.029811665	0.046061903	0.006813447	0.059847385	0.04967204	-0.039359313	-0.0584236
-0.041260336	-0.040001724	0.05786173	0.04552224	0.048854012	0.089657106	-0.028724477	-0.012555683	0.01674848	-0.04530025	0.0750736	0.032607842	0.053436253	-0.019648137	0.025892487	-0.03493705
0.116365515	0.07911522	-0.059219565	0.03587392	0.05069772	-0.08186471	0.033172216	-0.011643618	0.02767561	-0.016561192	-0.05733417	0.0016433481	-0.06448431	-0.008073864	0.099727295	-0.08605896
0.087270945	0.043952193	0.034456603	0.038517166	0.09318009	0.017546425	0.011811973	-0.10453338	-0.054634113	0.05228713	0.019795012	0.08744358	0.0016415857	-0.016433643	-0.03709965	-0.16159043
0.0018090386	0.08696881	-0.017995186	0.105485804	0.10736351	-0.05793776	-0.09191915	-0.15497719	-0.101135716	-0.17382409	0.0054269056	0.0115804225	-0.08059099	-0.016236113	-0.019075096	-0.107203215
-0.006098467	-0.051754832	0.027831277	-0.01981772	0.110830285	0.0062880185	0.013041472	-0.012157971	0.07796653	-0.012547365	0.031573985	-0.022031732	0.049684107	-0.074635595	0.03201748	-0.06753554
-0.0029167985	0.021617873	-0.00094300625	-0.0068820827	-0.0097689	-0.0711805	-0.0033734797	-0.16105682	-0.010025102	-0.036952287	-0.07216747	0.01740354	-0.0038536869	0.033629294	-0.07800339	0.07002983
-0.055024687	0.016192958	-0.038973294	-0.06250629	0.032220464	-0.009919028	-0.06502348	-0.10831378	-0.011831937	0.0055424487	0.06354213	0.035471555	0.056341417	0.0073848697	-0.0115956655	0.05607517
0.04237223	0.005396954	-0.01606521	-0.015490174	0.1041853	0.13180065	0.044675626	0.027390435	-0.014545814	0.0106955655	-0.12813361	0.028776009	-0.016662266	-0.01565328	-0.079965815	-0.0058699436
0.05045751	0.002834826	-0.036191076	-0.03477351	0.006288753	-0.068272404	-0.07363237	-0.0088896295	0.011750753	0.0010996755	-0.050402794	0.03683325	0.0776087	0.036023907	-0.05134671	0.03163423
-0.026811756	-0.066757396	-0.016341537	0.07700119	0.13927597	0.027202472	-0.08323647	0.051328056	0.026947783	-0.055066135	-0.015917877	0.0029845934	0.030195937	0.02504988	-0.016220339	0.009007787
0.012124627	-0.026444033	-0.10988016	0.055597156	0.07452888	0.033271365	0.014694812	-0.12790845	-0.02761988	0.040874034	0.03754489	0.016419234	0.027644264	-0.0069683883	0.022557994	-0.0038529572
0.064579576	-0.009543635	-0.0068448745	0.045018982	-0.11001593	0.029761406	-0.0031777518	-0.02829795	-0.11553687	-0.020619955	0.006040213	0.0664677	-0.03272707	-0.00919995	-0.0347471	-0.026040629
-0.0536026	0.020434737	-0.023007734	0.024824439	-0.01038443	-0.0012954139	-0.07865263	-0.011624373	0.046624713	-0.051762193	-0.032942172	0.05006884	0.07982309	0.031423938	-0.03255605	0.092165224
0.07027515	0.019735157	0.019770201	0.07099481	-0.004475633	0.029452207	0.07441923	-0.06445657	-0.037362568	0.03679788	-0.041619048	-0.007949888	-0.01690562	0.0021510865	0.050768815	-0.0050820704
-0.060307212	-0.017172163	0.040545605	-0.045272782	0.018508535	-0.045803573	-0.0024933661	0.066482104	0.02508375	0.020090826	-0.065864794	-0.022982366	-0.027312625	0.01713474	-0.004109926	-0.087391086
0.032617096	-0.06986445	0.028578175	0.0856525	0.14463164	0.015017504	0.046567094	0.029836264	0.055226438	0.053178843	-0.039928183	-0.028291954	-0.03612193	0.063167155	0.01693044	-0.24306583
-0.00091590587	-0.022217838	0.013178382	0.13381429	0.017316341	0.081694126	0.053675395	-0.0007709283	-0.02093624	0.046708316	0.0665696	-0.0016302281	-0.07839645	-0.022217015	0.053420458	-0.014098712
0.02331346	-0.016483145	-0.01604492	0.20479819	-0.059814252	-0.046746477	-0.008111314	-0.0024259216	-0.061278597	-0.03931184	0.08620202	0.024542145	0.04293484	0.008578244	0.04739823	-0.02546161
-0.012488513	-0.023837082	0.019413687	0.026842264	0.07314934	0.02849248	-0.035764895	-0.049253497	-0.06721786	-0.014307823	-0.0023820822	-0.008194058	-0.07607442	0.006624134	0.0030218454	-0.06591433
-0.13866164	-0.08195582	0.038482185	-0.03774336	0.055756792	-0.059249822	0.0077985437	0.03354383	0.03515117	-0.020315422	-0.017770834	0.061212517	0.051845353	0.04790037	-0.019500496	-0.056681074
0.0078672515	0.034941975	0.048054554	0.11236335	0.043249372	0.013397399	-0.028180644	0.019391036	0.049110893	-0.017652841	0.04924886	-0.0059851077	0.040385593	0.013934419	0.0077957464	-0.012871266
-0.024651231	0.027700836	-0.12608752	0.08085164	-0.042404376	-0.02464825	0.12047047	-0.016578853	0.038438212	-0.06595063	-0.0044947085	0.038430057	0.013909722	0.060732614	0.028759146	-0.06453085
0.05971134	-0.07981679	-0.020068135	0.06284219	0.061041463	0.06486552	-0.040023137	-0.0976694	-0.03832599	-0.059229415	-0.051683605	0.08213962	0.021154746	0.05259006	-0.02541321	0.030162342
-0.059009418	-0.0030504097	0.044943653	0.10494985	-0.00797962	0.014495783	-0.004645319	-0.11368376	-0.014049907	0.04711508	0.0056881155	0.085708335	0.027628345	0.015009528	0.061325617	0.0152981095
0.044545095	-0.0027187301	-0.015473767	0.13175558	0.03373587	-0.072062336	0.01722098	0.0088993665	0.026155878	-0.011935677	0.01536211	0.0137782665	-0.001386634	0.035976186	-0.030518379	-0.1828851
-0.04147702	0.022075238	-0.10273666	0.07646276	0.06067959	0.027468674	-0.023839373	-0.06937657	-0.00514588	-0.0014631408	0.0725233	0.021612007	0.05153101	0.0082990965	-0.0093174325	-0.050465137
0.024208259	-0.062878326	-0.007292343	0.10399467	0.11178133	-0.15415393	0.04600136	0.032056946	0.09589126	0.0081662135	-0.04773184	0.05677154	0.06658802	-0.026519498	-0.11328485	-0.03882287
0.0003632236	0.03430885	-0.07733892	0.06603289	-0.010749212	-0.0747755	0.0074374634	-0.04906962	0.11654377	0.11273901	-0.035751853	-0.03501743	0.052797634	0.047834136	0.0063286517	0.016785357
-0.018159218	0.08906662	0.04328211	0.086656116	-0.08099035	0.04384076	0.076196425	0.008237108	0.032154705	-0.04526577	0.030321144	-0.069430664	-0.034105096	0.08572464	0.030133866	0.11745543
0.023992073	-0.034704052	0.065264195	-0.00327696	0.11235363	-0.0033343164	-0.004857108	0.014280782	-0.07286793	-0.09336745	-0.15369552	-0.01977263	-0.019687431	0.06198855	0.06887956	0.024474557
0.037734147	0.03417585	-0.0039290166	-0.034488752	0.042848058	-0.059109714	-0.012124832	0.0045866915	-0.00244153	0.057899628	0.06413689	-0.026845265	0.05635178	0.14107817	-0.0017685902	0.056978863
0.12182034	0.044820834	0.026543938	-0.02111644	-0.016363021	-0.04005561	0.0006033391	-0.123463556	0.00893256	0.0024365783	-0.020633135	-0.14499365	-0.03375688	0.007974712	0.03906593	-0.06303347
-0.05385015	-0.057215072	-0.11009817	-0.037544996	0.035751753	-0.049291663	-0.026618674	-0.02926845	-0.016130548	-0.042537734	-0.042636853	0.023681508	0.026581975	0.012249024	0.12265271	0.023697179
-0.080216706	-0.106793724	-0.10764732	0.07271826	0.030512953	0.019403175	-0.16551843	-0.025631547	0.088036366	-0.08589728	0.06140237	0.1509174	0.04712289	-0.055944014	0.09322975	-0.11476286
0.0043358556	0.048886083	-0.054175664	0.14806686	-0.021423407	-0.06950947	-0.01279272	-0.016666045	0.13001665	-0.04253643	-0.08073008	-0.08747985	0.097333446	0.055532947	0.02203742	-0.028001469
-0.034044836	0.008358609	-0.044198185	-0.048985478	0.05041141	-0.01974766	0.007911835	0.02042008	-0.0013861681	-0.029354312	-0.05949994	0.03404625	-0.011623103	0.07739352	0.02789315	-0.026600806
